order_id,customer_state,customer_city,order_status,order_purchase_timestamp,product_category,seller_state,price,freight_value,price_with_freight,payment_type,payment_value,review_score,delivery_days,is_delivered,is_cancelled
a64639318173368f70e2ce455a49196d,SP,valinhos,delivered,2018-05-23 09:42:56,health_beauty,SP,79.2,14.55,93.75,credit_card,93.75,5.0,2.0,True,False
56a70a9c3a1a43d7c820316f0d2ed67e,RJ,niteroi,delivered,2017-09-28 16:55:37,health_beauty,DF,79.9,18.8,98.7,credit_card,98.7,5.0,7.0,True,False
6f241b660166c2114fd190c56928a413,SP,guarulhos,delivered,2018-02-08 02:43:53,health_beauty,SP,89.9,7.88,97.78,boleto,97.78,4.0,9.0,True,False
6e60346a3ee3876c1e4bc89c597ffcb8,RS,sapiranga,delivered,2018-05-07 00:45:02,stationery,SP,93.0,30.59,123.59,credit_card,123.59,5.0,8.0,True,False
b42647c500cf637710473a668b0ff934,RJ,rio de janeiro,delivered,2018-06-12 17:17:50,sports_leisure,SP,194.0,42.34,236.34,credit_card,236.34,1.0,7.0,True,False
9079f0a7009de87ec70254bdf060369f,SP,guara,delivered,2017-07-13 14:51:58,cool_stuff,SP,44.9,16.11,61.01,credit_card,61.01,5.0,14.0,True,False
d8c65cae037f8f9a93e2a53c54357a21,CE,bela cruz,delivered,2017-05-22 16:32:00,telephony,SP,17.0,25.63,42.63,credit_card,42.63,5.0,14.0,True,False
5d77e1d80ea67e8a68570ae87730fc2d,SP,sao paulo,delivered,2018-01-25 16:25:41,bed_bath_table,SP,56.99,12.74,69.73,credit_card,69.73,2.0,8.0,True,False
dea797c7c316b451316f16073995a03e,PI,teresina,delivered,2017-12-01 17:33:04,toys,SP,69.99,22.81,92.8,credit_card,92.8,5.0,34.0,True,False
4444b24c6acad48b8f3f43a18205cff8,SC,joinville,delivered,2018-08-09 22:03:58,watches_gifts,SP,8.99,18.23,27.22,credit_card,27.22,5.0,10.0,True,False
19475e4f70007f7a726004e6c6f87cb7,SP,sao paulo,delivered,2018-08-16 19:27:59,auto,PR,36.9,15.36,52.26,credit_card,52.26,5.0,7.0,True,False
2398edac04de9e5283b7c76995623906,SP,campinas,delivered,2017-07-23 22:35:09,housewares,SP,149.9,12.25,162.15,boleto,162.15,5.0,5.0,True,False
d57bfb04ec74aabf320e6e62442a28cb,RJ,rio de janeiro,delivered,2018-05-17 20:53:34,small_appliances_home_oven_and_coffee,SP,858.9,28.55,887.4499999999999,credit_card,887.45,5.0,20.0,True,False
eafb515f2cbb10b7de674ea74296f619,SP,sao paulo,delivered,2018-06-12 19:08:39,health_beauty,SP,197.9,13.69,211.59,credit_card,211.59,5.0,1.0,True,False
a3d715c13af177125a462b543a9a97f4,SP,sao paulo,delivered,2017-10-14 14:08:47,health_beauty,SP,75.8,23.7,99.5,credit_card,99.5,5.0,5.0,True,False
0c44de2eb92602da9bddda1c7b66aa30,MG,belo horizonte,delivered,2017-12-13 21:14:33,,SP,259.77,15.57,275.34,credit_card,275.34,5.0,13.0,True,False
41533c74e757d62db485b5053f8a2314,RJ,rio de janeiro,delivered,2017-11-27 22:26:08,toys,SP,94.9,14.41,109.31,credit_card,109.31,5.0,8.0,True,False
d87a96586b2257de297aa1added6124b,PE,jaqueira,delivered,2017-09-03 11:12:43,telephony,BA,180.0,17.7,197.7,credit_card,197.7,5.0,10.0,True,False
c14cb154425639c9d91bd601bd5afe89,SP,jundiai,delivered,2017-07-13 10:36:40,audio,SP,75.0,12.03,87.03,credit_card,87.03,3.0,9.0,True,False
f6bceb62b35d3e5335db07a36336bd6b,MG,santo antonio do jacinto,delivered,2018-04-05 20:33:18,telephony,SP,19.9,18.23,38.13,credit_card,38.13,5.0,14.0,True,False
a34ed5f2bd7e75fc794ebabd8d4f1041,RJ,rio de janeiro,delivered,2017-04-16 22:43:43,bed_bath_table,SP,89.9,14.8,104.7,voucher,104.7,4.0,7.0,True,False
c88dcb67671acd5a7aeef76f77cc16f5,SP,sao paulo,delivered,2018-06-13 09:40:31,bed_bath_table,SP,69.0,14.79,83.78999999999999,credit_card,83.79,5.0,3.0,True,False
7150170dd81a1532b5906d0cc50618b3,PR,araucaria,delivered,2018-01-11 08:30:28,health_beauty,SP,29.9,15.1,45.0,credit_card,45.0,5.0,8.0,True,False
2fa0de151b7f1f86d97df7c2a0e11626,SP,guaruja,delivered,2018-06-07 10:01:24,furniture_decor,SP,11.5,7.39,18.89,credit_card,18.89,2.0,11.0,True,False
ae8a569660d9208ffed48d06824629a3,PR,carlopolis,delivered,2018-07-26 20:08:59,watches_gifts,SP,78.0,18.65,96.65,credit_card,96.65,5.0,11.0,True,False
971f6376810243dfd6bbd04b29fb6367,RJ,itaperuna,delivered,2018-02-20 09:12:22,auto,SP,429.9,20.0,449.9,credit_card,449.9,3.0,7.0,True,False
4018300cd8f4f33f0791e63dd085a089,SP,marilia,delivered,2018-04-23 21:24:09,bed_bath_table,SP,154.99,17.99,172.98000000000002,debit_card,172.98,5.0,14.0,True,False
21b966a378471db65c18fa4ca20d6800,SP,osasco,delivered,2018-08-21 20:34:12,perfumery,SP,116.9,15.92,132.82,credit_card,132.82,5.0,5.0,True,False
b8472009a4253f5c47392eb3341af63d,BA,senhor do bonfim,delivered,2017-02-24 09:07:13,computers_accessories,BA,161.55,11.74,173.29000000000002,credit_card,173.29,5.0,5.0,True,False
de4b205a30d85c902a79bf99f8c77c21,BA,salvador,delivered,2017-04-01 13:45:09,office_furniture,SP,129.6,21.36,150.95999999999998,credit_card,150.96,4.0,16.0,True,False
76429a385b1ef120be9119d0be5117a0,SP,sorocaba,delivered,2018-04-17 19:59:17,stationery,SP,30.3,7.39,37.69,credit_card,37.69,4.0,7.0,True,False
724b19e5eca8ec552146bf7904b4cbeb,AP,macapa,delivered,2017-08-08 09:02:22,pet_shop,SP,59.8,28.0,87.8,boleto,87.8,4.0,27.0,True,False
b0d1dbaf457a73a6acece6bafe89b9e7,RJ,rio de janeiro,delivered,2017-12-06 22:43:30,furniture_decor,SP,150.0,40.04,190.04,credit_card,190.04,,11.0,True,False
6c5560ced6024f245a79e10108dee769,SP,sao paulo,delivered,2018-05-16 10:38:36,pet_shop,SP,139.98,29.16,169.14,credit_card,169.14,3.0,20.0,True,False
521b27020c398e2a652901b3414c2f26,SP,jundiai,delivered,2017-11-27 12:10:10,auto,SP,117.3,14.43,131.73,boleto,131.73,5.0,8.0,True,False
dc3006aa87f57332aaff74c57a5e094d,MG,patrocinio,delivered,2017-11-24 07:25:27,fashion_bags_accessories,SP,49.0,15.1,64.1,credit_card,64.1,5.0,13.0,True,False
665f584a60984d1eeb1a0ac9c18585c9,MG,ipaba,delivered,2018-06-07 13:02:13,computers_accessories,SP,89.99,18.51,108.5,boleto,108.5,4.0,8.0,True,False
d8aa6831ce562b75f8b1974395f3eb1d,RN,sao jose de mipibu,delivered,2017-07-11 22:07:14,cool_stuff,SP,129.99,25.46,155.45000000000002,credit_card,155.45,5.0,27.0,True,False
f0a7ff2526c362140dc21aaa215d8c4b,SC,lages,delivered,2017-04-19 18:26:26,health_beauty,SP,18.9,14.52,33.42,boleto,33.42,4.0,13.0,True,False
5b5474feb28b0c13b0da3b019883a9c2,SP,guarulhos,delivered,2017-11-13 13:44:39,furniture_decor,SP,135.0,15.56,150.56,credit_card,150.56,5.0,8.0,True,False
bb135d26e1017e379593cef6fea4044f,MG,governador valadares,delivered,2018-04-19 06:59:56,health_beauty,SP,35.0,22.93,57.93,credit_card,57.93,4.0,14.0,True,False
4e8a81dd08968b65427a30b932a8fb0a,PR,quatigua,delivered,2017-08-23 14:06:56,sports_leisure,SP,45.9,15.1,61.0,boleto,61.0,5.0,12.0,True,False
1e8fa3b2e3c94bcded7f59a216242717,SP,sao paulo,delivered,2017-09-11 19:39:20,health_beauty,SP,33.49,7.78,41.27,credit_card,41.27,5.0,3.0,True,False
10545ade808b5283e2ef685eda18d221,SP,sao bernardo do campo,delivered,2018-05-15 12:47:31,housewares,SP,49.99,19.32,69.31,boleto,69.31,4.0,4.0,True,False
28037715728a348c84215e5db015de7e,SP,presidente prudente,delivered,2017-09-29 15:43:51,stationery,SP,168.0,32.21,200.21,credit_card,200.21,5.0,10.0,True,False
a2b29ceea06f28d1c71db5b2c9529820,BA,jacaraci,delivered,2018-07-23 17:39:59,fashion_male_clothing,SP,52.9,23.52,76.42,credit_card,76.42,5.0,14.0,True,False
9b9e5dc0b6090b81377610cfbf719c10,MG,belo horizonte,delivered,2018-05-05 21:45:36,bed_bath_table,SP,164.9,11.98,176.88,credit_card,176.88,5.0,4.0,True,False
0c22166d9f7e5761e397affa5af438c7,CE,fortaleza,delivered,2016-10-09 22:31:44,health_beauty,SP,90.0,26.89,116.89,credit_card,116.89,5.0,21.0,True,False
5b55ee8a50b508709962ccc9eba0de7f,RJ,rio de janeiro,delivered,2018-07-19 10:12:08,watches_gifts,SP,55.0,15.49,70.49,credit_card,70.49,5.0,5.0,True,False
39263e1d21c19dd12321cbdb04b3175c,PR,foz do iguacu,delivered,2017-06-01 22:44:23,bed_bath_table,SP,230.0,16.36,246.36,credit_card,246.36,3.0,11.0,True,False
01dcbb39823b4cda39ddcc6679fb00ac,ES,vitoria,delivered,2017-05-29 20:01:57,furniture_decor,SP,79.8,35.2,115.0,voucher,115.0,5.0,8.0,True,False
5c284ea765f41493a972351bb356a00b,MG,belo horizonte,delivered,2017-11-15 13:51:59,housewares,SP,29.9,15.11,45.01,boleto,45.01,4.0,13.0,True,False
bdfe88d4db37adc80c492a6097dba6b6,PR,curitiba,delivered,2017-12-09 10:00:34,toys,PR,139.0,12.68,151.68,credit_card,151.68,3.0,26.0,True,False
3f0f2949423ea4caec394b9d09f075dd,RJ,rio de janeiro,delivered,2017-05-05 15:30:07,cool_stuff,SP,199.99,17.65,217.64,credit_card,235.42,3.0,16.0,True,False
5f76e267fa835332eb9d18afad1a1511,SC,itapema,delivered,2017-02-24 20:40:44,garden_tools,SP,39.9,14.52,54.42,boleto,54.42,5.0,16.0,True,False
f6e3e88cce05228735d1d123916961a8,MG,belo horizonte,delivered,2018-01-31 23:58:22,fashion_bags_accessories,SP,35.0,15.1,50.1,credit_card,50.1,5.0,8.0,True,False
db6dae09bac5138ab59b6d6c0a1c5284,SC,florianopolis,delivered,2018-07-25 12:50:49,market_place,SC,47.9,9.65,57.55,boleto,57.55,5.0,5.0,True,False
d684607dd5f758bea02fedbfbbb9d37e,SC,abelardo luz,delivered,2017-09-29 01:43:43,telephony,SP,29.9,15.1,45.0,credit_card,45.0,4.0,14.0,True,False
68a903e76c9eb6216932113b01e811af,SE,aracaju,delivered,2017-10-07 10:49:24,telephony,SP,59.9,24.97,84.87,credit_card,84.87,1.0,9.0,True,False
835dc7ae3323802222f5f717e636e30e,SP,embu das artes,delivered,2018-04-22 19:38:56,auto,SP,54.9,7.87,62.77,credit_card,62.77,1.0,2.0,True,False
7254ba1421bac35de5d5da660715bf0e,SE,nossa senhora da gloria,delivered,2016-10-07 22:46:51,computers_accessories,BA,161.55,15.3,176.85000000000002,credit_card,176.85,5.0,20.0,True,False
826a9236d33be907c46cf80986795f73,PR,guaratuba,delivered,2017-08-12 17:05:43,computers_accessories,SP,34.99,15.1,50.09,credit_card,50.09,3.0,10.0,True,False
2a4315659861a015dd1f56bc705121d9,SP,itanhaem,delivered,2017-11-24 17:18:38,watches_gifts,SP,58.0,23.7,81.7,credit_card,81.7,3.0,17.0,True,False
781deb650ad035019d532569f8ab3072,SP,sao vicente,delivered,2017-11-27 14:13:02,garden_tools,SP,49.0,13.41,62.41,credit_card,62.41,5.0,22.0,True,False
2db1b946263ea358e693eb2aea38f157,MA,caxias,delivered,2017-05-18 12:32:21,sports_leisure,SP,69.9,34.29,104.19,credit_card,104.19,4.0,12.0,True,False
f8276f728f18fb120f0404c7444fdc30,SP,sao paulo,delivered,2017-07-01 09:25:44,bed_bath_table,SP,89.9,12.13,102.03,credit_card,102.03,4.0,10.0,True,False
795bb9f4596c758fdd4a83435bd2bcb0,SP,sao paulo,delivered,2017-06-18 19:51:24,bed_bath_table,SP,34.9,16.6,51.5,credit_card,51.5,4.0,10.0,True,False
61b73d6deb118dad91fa0cca4365e4dd,SP,jau,delivered,2018-01-25 10:42:59,furniture_decor,MG,39.9,17.6,57.5,credit_card,57.5,5.0,6.0,True,False
b9e84c5345afe0d23623324665a6df5c,MG,santa cruz de minas,delivered,2018-08-14 19:53:10,health_beauty,PR,364.0,25.7,389.7,credit_card,389.7,5.0,6.0,True,False
82c9b75b983ba57c02a16c38ed258c79,MG,sao goncalo do rio preto,delivered,2018-04-18 13:38:48,bed_bath_table,SC,82.69,27.31,110.0,boleto,110.0,1.0,20.0,True,False
0017afd5076e074a48f1f1a4c7bac9c5,AL,campo alegre,delivered,2017-04-06 22:16:10,computers_accessories,MG,809.1,44.29,853.39,credit_card,853.39,1.0,46.0,True,False
5c0f0295fe2930de5bec81e461a4bbb7,RJ,petropolis,delivered,2017-09-09 15:54:13,baby,SC,52.5,17.94,70.44,credit_card,70.44,5.0,10.0,True,False
7e47dbecc85ae7f45a4645b97b180157,SP,ribeirao preto,delivered,2017-11-09 23:28:29,auto,SP,15.0,11.85,26.85,credit_card,26.85,2.0,7.0,True,False
d5f1b4c2e52be04dafb9cdacb1b86921,DF,brasilia,delivered,2018-02-16 12:02:18,home_construction,SP,72.0,17.75,89.75,boleto,89.75,1.0,10.0,True,False
455283c5e3bdcef4ead05938fa665e79,SP,sao paulo,delivered,2018-05-20 19:24:53,watches_gifts,SP,78.0,14.78,92.78,credit_card,92.78,1.0,1.0,True,False
f65abc0b3f3401b14505a57fb6113cf1,SP,mogi mirim,delivered,2017-09-08 15:53:01,bed_bath_table,SP,51.9,46.89,98.79,credit_card,98.79,1.0,19.0,True,False
b28d46b1868c3e5ad7bec94c220e36ef,SP,sao bernardo do campo,delivered,2018-04-02 21:38:23,garden_tools,SP,53.9,13.46,67.36,credit_card,67.36,5.0,7.0,True,False
f5c83dd6f7b7216161a3b9649cf9748a,AM,manaus,delivered,2018-05-16 11:00:39,art,RJ,58.35,32.33,90.68,boleto,90.68,5.0,34.0,True,False
ae820ecd285ee7d0db7eac6f69049b36,PR,urai,delivered,2018-05-11 13:19:52,watches_gifts,SP,142.0,18.87,160.87,credit_card,160.87,1.0,11.0,True,False
3de92648437ce8d6e9d3b60f36cfa537,MG,uberaba,delivered,2018-05-02 20:47:14,cool_stuff,SP,156.0,18.97,174.97,credit_card,174.97,5.0,11.0,True,False
c659935fdc19ef6b13aa33fb990a2f81,DF,brasilia,delivered,2018-07-18 16:46:57,fashion_bags_accessories,SP,69.0,15.58,84.58,voucher,84.58,5.0,6.0,True,False
c1daaeaf51b3f251a3c6c2b04abec127,MA,lago da pedra,delivered,2017-05-08 10:53:44,cool_stuff,SP,119.99,36.16,156.14999999999998,boleto,156.15,5.0,17.0,True,False
f78bc33515cdbf29e0e8c8d86ae6f219,SP,itupeva,delivered,2017-12-09 23:35:06,toys,RJ,99.99,16.46,116.45,credit_card,116.45,1.0,30.0,True,False
52b146f0c6613581ac31bd5c03646865,RJ,nova friburgo,delivered,2018-04-15 20:46:13,furniture_decor,RJ,24.9,7.55,32.45,credit_card,32.45,5.0,3.0,True,False
c6a8408a66e38da8f30bee8e73a34a67,SP,presidente prudente,delivered,2017-06-16 20:00:57,pet_shop,SP,89.15,13.64,102.79,boleto,102.79,5.0,13.0,True,False
7272b5bc978cef58523fad8731e5a12b,PR,primeiro de maio,delivered,2017-08-28 16:19:43,sports_leisure,MG,139.9,17.42,157.32,credit_card,157.32,5.0,14.0,True,False
cf7cd0f395801ff5971596509470129c,RN,mossoro,delivered,2018-04-24 06:54:18,fashion_bags_accessories,BA,117.0,73.25,190.25,credit_card,190.25,1.0,14.0,True,False
ebb84f02334991a573fe0a654f19a056,RJ,petropolis,delivered,2018-08-20 14:57:03,perfumery,SP,116.9,18.92,135.82,credit_card,135.82,5.0,4.0,True,False
43bbf51a29b5a969348978d51a55d72d,SP,sao paulo,delivered,2018-01-16 14:04:28,electronics,PR,18.9,12.48,31.38,credit_card,31.38,4.0,10.0,True,False
2f2f32084f6b6ffff53044b351790b7f,MG,ipanema,delivered,2017-03-07 10:50:10,health_beauty,SP,339.99,17.59,357.58,credit_card,357.58,5.0,9.0,True,False
4a2a03eba693b69ec224283b56ee486e,SP,mogi-guacu,delivered,2018-03-02 16:53:54,garden_tools,SP,99.0,13.25,112.25,credit_card,112.25,5.0,5.0,True,False
3304c0c857a9c77a201a551f5a3cacb8,RJ,rio de janeiro,delivered,2017-05-04 12:57:21,housewares,RJ,209.4,56.04,265.44,debit_card,265.44,5.0,3.0,True,False
f045a5288c6c147b39b28a8a57357722,SP,hortolandia,delivered,2018-06-11 22:59:27,perfumery,SP,189.0,10.07,199.07,credit_card,199.07,5.0,2.0,True,False
d973de85e22fa324fc26a2c4da7884b6,SP,barueri,delivered,2018-01-02 18:14:55,auto,SP,143.8,16.71,160.51000000000002,boleto,160.51,5.0,7.0,True,False
a0561ee24fed493c610bc0c25d2ec9bb,SP,paraibuna,delivered,2018-01-16 21:31:29,stationery,SP,89.0,13.64,102.64,credit_card,102.64,5.0,13.0,True,False
4a69678ecf74bfd34260031c04329b68,SP,barueri,delivered,2018-07-22 16:58:38,auto,SP,159.0,13.41,172.41,credit_card,172.41,5.0,2.0,True,False
3eb95f6a896852d771ecaa56c4f02349,SP,lorena,delivered,2018-04-11 00:31:22,computers_accessories,SP,299.0,14.53,313.53,boleto,313.53,5.0,14.0,True,False
04ee5eeac980a849efb5ac99abf87259,SP,jundiai,delivered,2017-08-23 16:01:02,bed_bath_table,SP,179.8,27.3,207.1,credit_card,207.1,3.0,9.0,True,False
4619fa9317a02816b5b83631ff90b93f,SP,sao paulo,delivered,2017-12-15 11:06:15,auto,SP,99.0,9.51,108.51,credit_card,108.51,1.0,3.0,True,False
b7aa83a69a04aa716998638c25f6a365,GO,porangatu,delivered,2018-07-24 09:53:01,auto,SP,49.49,18.45,67.94,credit_card,67.94,5.0,9.0,True,False
5f828ec3917806a1b1ca5c9008703f26,BA,amelia rodrigues,delivered,2018-04-08 17:03:29,health_beauty,SP,25.0,22.06,47.06,credit_card,47.06,5.0,15.0,True,False
b7b1f2843edf05e98877ad7a739b2da1,SP,sao paulo,delivered,2018-07-19 12:01:25,food_drink,MG,29.7,16.4,46.1,boleto,46.1,5.0,9.0,True,False
20e871f0177ed08afbde20c48b9ab83e,SP,santos,delivered,2018-06-24 09:58:26,electronics,PR,18.9,13.47,32.37,credit_card,32.37,5.0,9.0,True,False
94ed99124b4c0ee155fd9bb057a14c2e,RJ,rio de janeiro,delivered,2018-03-06 10:16:21,,SP,42.0,18.23,60.23,credit_card,60.23,1.0,36.0,True,False
35d75af8e37e575e033ae1a48c1236ed,RS,carlos barbosa,delivered,2017-05-16 22:35:38,computers_accessories,SP,174.9,27.54,202.44,credit_card,202.44,5.0,16.0,True,False
41b57867809d384e30064b7b36656b0e,SP,sao jose do rio preto,delivered,2017-07-12 22:07:13,electronics,SP,150.0,13.39,163.39,credit_card,163.39,5.0,5.0,True,False
d4a07b48835f3637cdf8baeab13c8a9a,RJ,nova iguacu,delivered,2017-10-07 14:59:47,computers,BA,1599.99,35.65,1635.64,credit_card,1635.64,5.0,13.0,True,False
cc6e15491d167d2bd2d0eef0d14970c8,BA,santa ines,delivered,2017-10-12 21:37:49,toys,SP,90.0,17.07,107.07,credit_card,107.07,1.0,40.0,True,False
b1bd04a7557894a01ad5bd542caa8468,RS,caxias do sul,delivered,2018-01-08 23:03:22,perfumery,SP,47.9,16.11,64.00999999999999,credit_card,64.01,5.0,17.0,True,False
fa2cfb69189369210d02d7f26fb6d59d,SP,atibaia,delivered,2017-06-26 12:17:22,stationery,SP,29.9,13.37,43.27,credit_card,43.27,5.0,3.0,True,False
7de03e8d15c7de252f740627b5f666a0,SP,sao jose do rio preto,delivered,2017-07-26 15:19:37,home_appliances,SP,19.9,11.85,31.75,credit_card,31.75,5.0,6.0,True,False
6b41b0ad480f638d9639dddbf940c43b,SP,rio claro,delivered,2017-06-01 12:50:09,health_beauty,SP,329.99,13.88,343.87,credit_card,343.87,5.0,8.0,True,False
29f4481c82fe8804ae3de770fd4012aa,PB,campina grande,delivered,2018-07-24 12:56:11,home_construction,SP,150.0,83.97,233.97,credit_card,233.97,5.0,6.0,True,False
1b8229f528e0e8f6366e483d7407932c,BA,salvador,delivered,2018-04-25 20:25:07,sports_leisure,SP,107.7,17.46,125.16,credit_card,125.16,1.0,28.0,True,False
0c67c33a0a66f1eb55919fb2e68a7a51,SP,moncoes,delivered,2018-05-26 13:53:49,baby,SP,179.99,15.35,195.34,credit_card,195.34,2.0,10.0,True,False
846b560326bf3574c22964443fe7c5f1,SP,campinas,delivered,2018-06-04 12:38:18,health_beauty,RJ,1499.65,28.38,1528.0300000000002,credit_card,1528.03,4.0,3.0,True,False
d077407f0f6dccff3bb4224b3aaec82d,SP,sao paulo,delivered,2018-08-02 15:57:37,sports_leisure,SP,14.9,7.39,22.29,credit_card,22.29,5.0,4.0,True,False
68a9fce416cc56ce2950c32b7e70138e,SP,cotia,delivered,2017-11-24 12:16:22,consoles_games,SP,88.9,9.44,98.34,credit_card,98.34,5.0,3.0,True,False
24016340d5156f96d37500c78a7fe591,SP,campinas,delivered,2017-08-17 15:44:39,computers_accessories,SP,351.81,21.3,373.11,boleto,373.11,1.0,14.0,True,False
e299d34f0c70ced319c57b2b675f0c4b,MG,belo horizonte,delivered,2018-04-09 08:38:49,baby,SP,70.0,15.37,85.37,credit_card,85.37,5.0,2.0,True,False
bbcf632e5c697b7e9666005c55d10a80,SP,sao paulo,delivered,2018-08-14 13:06:12,sports_leisure,SP,26.9,7.45,34.35,credit_card,34.35,5.0,5.0,True,False
7e6c914a43d0ae371a139537617c6d2f,ES,serra,delivered,2018-02-09 00:04:33,health_beauty,SP,299.9,18.35,318.25,credit_card,318.25,4.0,22.0,True,False
cb8fb99234763886ee0253fd8fcd3d18,RS,canoas,delivered,2017-07-18 12:54:40,garden_tools,SP,324.3,33.02,357.32,credit_card,357.32,5.0,14.0,True,False
445d0f90bcb70f0d6c8edeb350b3dd19,SP,sao paulo,delivered,2017-12-25 16:14:32,electronics,SP,13.65,7.78,21.43,credit_card,21.43,4.0,4.0,True,False
8b13155a6866a0c319ec1748f40f277f,RJ,rio de janeiro,delivered,2017-11-29 11:26:51,bed_bath_table,SP,30.9,15.1,46.0,voucher,46.0,5.0,12.0,True,False
0afa4eb653f04cb1809253eb3b1f9768,PB,joao pessoa,delivered,2018-02-07 18:50:06,sports_leisure,PR,279.8,55.66,335.46000000000004,credit_card,335.46,3.0,15.0,True,False
4801b9cf238c2c9098bd66a5f092c2da,PE,recife,delivered,2017-11-29 23:02:28,watches_gifts,SP,133.0,19.28,152.28,credit_card,152.28,1.0,39.0,True,False
89e84cfb3387746e060d4a9146511c9e,SP,sao paulo,delivered,2017-11-25 21:40:37,baby,RJ,79.9,16.81,96.71,credit_card,96.71,5.0,7.0,True,False
8101f323f454f972d5f4773094d2c5e4,RJ,rio de janeiro,delivered,2018-08-05 00:20:48,baby,SP,229.0,16.7,245.7,credit_card,245.7,5.0,5.0,True,False
0dd723c6398f43e82b3916b7f2cc8e59,RS,cangucu,delivered,2017-12-04 20:28:03,garden_tools,SP,118.0,35.32,153.32,boleto,153.32,1.0,21.0,True,False
ab100844826f01cfa2544e2ea0b9ae4d,BA,salvador,delivered,2017-12-05 03:44:02,watches_gifts,SP,619.0,20.77,639.77,credit_card,639.77,5.0,16.0,True,False
bca5631d3061da1301ceaf05bbf83e69,ES,serra,delivered,2018-03-26 21:22:33,telephony,SP,27.99,15.23,43.22,credit_card,43.22,1.0,39.0,True,False
1f68afd1b515cc9202ccaadf56181d57,RJ,rio de janeiro,delivered,2018-02-25 14:15:16,agro_industry_and_commerce,PR,465.0,26.63,491.63,credit_card,491.63,1.0,39.0,True,False
afc22368eeb04afb4727cdec59103f90,SP,sao paulo,delivered,2018-07-23 15:08:01,furniture_living_room,RJ,74.99,30.33,105.32,credit_card,105.32,5.0,11.0,True,False
8ee04417722e4617f21a0c3e2fae006f,SP,piracicaba,delivered,2018-03-21 15:26:13,fixed_telephony,ES,512.0,41.52,553.52,voucher,553.52,5.0,13.0,True,False
520abddc927a700feff7540c0299d225,SP,glicerio,delivered,2018-01-26 12:21:20,auto,SP,309.0,21.04,330.04,credit_card,330.04,5.0,24.0,True,False
7e41e7372ce6842cf380d475bf0927b4,SP,sao paulo,delivered,2018-08-15 10:57:59,construction_tools_construction,SP,567.35,71.85,639.2,credit_card,639.2,4.0,5.0,True,False
34d92634e60b8234ac42750fd4b76fec,SP,sao paulo,delivered,2018-03-29 19:58:40,computers_accessories,PR,61.9,13.55,75.45,credit_card,75.45,4.0,11.0,True,False
910009939cfb74f3c7bb36e1f8a27a39,SP,campinas,delivered,2018-04-09 14:43:53,auto,SP,45.0,7.87,52.87,credit_card,52.87,5.0,1.0,True,False
b6c6a80aea4ba38af9a9880462a07977,SP,sao bernardo do campo,delivered,2018-01-29 22:13:45,health_beauty,SP,597.89,13.0,610.89,credit_card,610.89,5.0,1.0,True,False
e69e2290db6b2d3b7593a40112e1a82a,SP,aruja,delivered,2018-06-01 11:26:06,books_technical,SP,75.99000000000001,50.68,126.67000000000002,boleto,126.67,5.0,4.0,True,False
8ec04c0efbc0a4a711cf9a6b2878c105,SP,sao paulo,delivered,2018-05-20 21:31:23,auto,SP,50.9,14.29,65.19,credit_card,65.19,5.0,7.0,True,False
7c825a36c67b324f9bb4107f03c5139d,DF,brasilia,delivered,2017-09-29 08:52:05,toys,SP,25.6,16.11,41.71,credit_card,41.71,5.0,14.0,True,False
453c644fedbe45275213438c93f3d0ce,MG,aimores,delivered,2017-09-07 19:56:30,perfumery,MG,41.9,12.48,54.38,credit_card,54.38,5.0,4.0,True,False
df96405a326379bfb427ce857d3f2e18,SP,franca,delivered,2018-06-03 19:05:17,sports_leisure,SP,69.99,12.93,82.91999999999999,credit_card,82.92,5.0,5.0,True,False
93fafdfa3d4b1b6728b7394782752120,SP,cajamar,delivered,2017-08-15 18:21:23,sports_leisure,PR,59.9,13.44,73.34,boleto,73.34,4.0,9.0,True,False
a23c7a7d06f1f8e9f6e45f934c7e106b,SP,araraquara,delivered,2017-05-22 14:20:45,computers_accessories,SP,169.8,76.14,245.94,boleto,245.94,5.0,6.0,True,False
dc3c5cc14cf6712c4e47880da72f341a,RS,passo fundo,delivered,2018-07-15 07:36:51,health_beauty,SP,27.9,18.3,46.2,boleto,46.2,5.0,8.0,True,False
192d18749b5744f1eff4f1661aeaa731,SP,sao paulo,delivered,2018-08-20 23:11:04,watches_gifts,SP,106.0,13.41,119.41,credit_card,119.41,5.0,3.0,True,False
14adaa967c795bb74d70ae4eafad8d3c,PR,pien,delivered,2017-11-14 04:44:25,electronics,SC,39.9,15.1,55.0,boleto,55.0,5.0,14.0,True,False
2717f4c53530f00ede208ee51da3c3ee,SP,sao paulo,delivered,2017-03-01 13:21:14,telephony,SP,25.99,8.72,34.71,credit_card,34.71,4.0,5.0,True,False
e340657d4d28d54192270b3b99ba63f4,SP,sao caetano do sul,delivered,2018-01-31 08:45:25,sports_leisure,RJ,18.89,14.1,32.99,credit_card,32.99,4.0,7.0,True,False
44a36c78aa2626a8bdd0bc7f18c821a4,ES,vila velha,delivered,2018-08-20 20:31:00,health_beauty,SP,14.49,18.23,32.72,boleto,32.72,5.0,6.0,True,False
c41800e56afef4cea003d192653b8c8e,SC,blumenau,delivered,2018-08-11 20:02:15,watches_gifts,SP,157.0,19.2,176.2,credit_card,176.2,5.0,10.0,True,False
